PRCP,DATE,STATION
    0,1961-04-04,ZA000067741
    0,1961-04-05,ZA000067741
    0,1961-04-06,ZA000067741
    0,1961-04-07,ZA000067741
    0,1961-04-08,ZA000067741
    0,1961-04-09,ZA000067741
    0,1961-04-10,ZA000067741
    0,1961-04-11,ZA000067741
    0,1961-04-12,ZA000067741
    0,1961-04-13,ZA000067741
    0,1961-04-14,ZA000067741
    0,1961-04-15,ZA000067741
    0,1961-04-16,ZA000067741
    0,1961-04-17,ZA000067741
    0,1961-04-18,ZA000067741
    0,1961-04-19,ZA000067741
    0,1961-04-20,ZA000067741
    0,1961-04-21,ZA000067741
    0,1961-04-22,ZA000067741
    0,1961-04-23,ZA000067741
    0,1961-04-24,ZA000067741
    0,1961-04-25,ZA000067741
    0,1961-04-26,ZA000067741
    0,1961-04-27,ZA000067741
    0,1961-04-28,ZA000067741
    0,1961-04-29,ZA000067741
    0,1961-04-30,ZA000067741
    0,1961-05-01,ZA000067741
   20,1961-05-02,ZA000067741
    0,1961-05-03,ZA000067741
    0,1961-05-04,ZA000067741
    0,1961-05-05,ZA000067741
    0,1961-05-06,ZA000067741
    0,1961-05-07,ZA000067741
    0,1961-05-08,ZA000067741
    0,1961-05-09,ZA000067741
    0,1961-05-10,ZA000067741
    0,1961-05-11,ZA000067741
    0,1961-05-12,ZA000067741
    0,1961-05-13,ZA000067741
    0,1961-05-14,ZA000067741
    0,1961-05-15,ZA000067741
    0,1961-05-16,ZA000067741
    0,1961-05-17,ZA000067741
    0,1961-05-18,ZA000067741
    0,1961-05-19,ZA000067741
    0,1961-05-20,ZA000067741
    0,1961-05-21,ZA000067741
    0,1961-05-22,ZA000067741
    0,1961-05-23,ZA000067741
    0,1961-05-24,ZA000067741
    0,1961-05-25,ZA000067741
    0,1961-05-26,ZA000067741
    0,1961-05-27,ZA000067741
    0,1961-05-28,ZA000067741
    0,1961-05-29,ZA000067741
    0,1961-05-30,ZA000067741
    0,1961-06-01,ZA000067741
    0,1961-06-02,ZA000067741
    0,1961-06-03,ZA000067741
    0,1961-06-04,ZA000067741
    0,1961-06-05,ZA000067741
    0,1961-06-06,ZA000067741
    0,1961-06-07,ZA000067741
    0,1961-06-08,ZA000067741
    0,1961-06-09,ZA000067741
    0,1961-06-10,ZA000067741
    0,1961-06-11,ZA000067741
    0,1961-06-12,ZA000067741
    0,1961-06-13,ZA000067741
    0,1961-06-14,ZA000067741
    0,1961-06-15,ZA000067741
    0,1961-06-16,ZA000067741
    0,1961-06-17,ZA000067741
    0,1961-06-18,ZA000067741
    0,1961-06-19,ZA000067741
    0,1961-06-20,ZA000067741
    0,1961-06-21,ZA000067741
    0,1961-06-22,ZA000067741
    0,1961-06-23,ZA000067741
    0,1961-06-24,ZA000067741
    0,1961-06-25,ZA000067741
    0,1961-06-26,ZA000067741
    0,1961-06-27,ZA000067741
    0,1961-06-28,ZA000067741
    0,1961-06-29,ZA000067741
    0,1961-06-30,ZA000067741
    0,1961-07-01,ZA000067741
    0,1961-07-02,ZA000067741
    0,1961-07-03,ZA000067741
    0,1961-07-04,ZA000067741
    0,1961-07-05,ZA000067741
    0,1961-07-06,ZA000067741
    0,1961-07-07,ZA000067741
    0,1961-07-08,ZA000067741
    0,1961-07-09,ZA000067741
    0,1961-07-10,ZA000067741
    0,1961-07-11,ZA000067741
    0,1961-07-12,ZA000067741
    0,1961-07-13,ZA000067741
    0,1961-07-14,ZA000067741
    0,1961-07-15,ZA000067741
    0,1961-07-16,ZA000067741
    0,1961-07-17,ZA000067741
    0,1961-07-18,ZA000067741
    0,1961-07-19,ZA000067741
    0,1961-07-20,ZA000067741
    0,1961-07-21,ZA000067741
    0,1961-07-22,ZA000067741
    0,1961-07-23,ZA000067741
    0,1961-07-24,ZA000067741
    0,1961-07-25,ZA000067741
    0,1961-07-26,ZA000067741
    0,1961-07-27,ZA000067741
    0,1961-07-28,ZA000067741
    0,1961-07-29,ZA000067741
    0,1961-07-30,ZA000067741
    0,1961-08-01,ZA000067741
    0,1961-08-02,ZA000067741
    0,1961-08-03,ZA000067741
    5,1961-08-04,ZA000067741
    0,1961-08-05,ZA000067741
    0,1961-08-06,ZA000067741
    0,1961-08-07,ZA000067741
    0,1961-08-08,ZA000067741
    0,1961-08-09,ZA000067741
    0,1961-08-10,ZA000067741
    0,1961-08-11,ZA000067741
    0,1961-08-12,ZA000067741
    0,1961-08-13,ZA000067741
    0,1961-08-14,ZA000067741
    0,1961-08-15,ZA000067741
    0,1961-08-16,ZA000067741
    0,1961-08-17,ZA000067741
    0,1961-08-18,ZA000067741
    0,1961-08-19,ZA000067741
    0,1961-08-20,ZA000067741
    0,1961-08-21,ZA000067741
    0,1961-08-22,ZA000067741
    0,1961-08-23,ZA000067741
    0,1961-08-24,ZA000067741
    0,1961-08-25,ZA000067741
    0,1961-08-26,ZA000067741
    0,1961-08-27,ZA000067741
    0,1961-08-28,ZA000067741
    0,1961-08-29,ZA000067741
    0,1961-08-30,ZA000067741
    0,1961-09-01,ZA000067741
    0,1961-09-02,ZA000067741
    0,1961-09-03,ZA000067741
    0,1961-09-04,ZA000067741
    0,1961-09-05,ZA000067741
    0,1961-09-06,ZA000067741
    0,1961-09-07,ZA000067741
    0,1961-09-08,ZA000067741
    0,1961-09-09,ZA000067741
    0,1961-09-10,ZA000067741
    0,1961-09-11,ZA000067741
    0,1961-09-12,ZA000067741
    0,1961-09-13,ZA000067741
    0,1961-09-14,ZA000067741
    0,1961-09-15,ZA000067741
    0,1961-09-16,ZA000067741
    0,1961-09-17,ZA000067741
    0,1961-09-18,ZA000067741
    0,1961-09-19,ZA000067741
    0,1961-09-20,ZA000067741
    0,1961-09-21,ZA000067741
    0,1961-09-22,ZA000067741
    0,1961-09-23,ZA000067741
    0,1961-09-24,ZA000067741
    0,1961-09-25,ZA000067741
    0,1961-09-26,ZA000067741
    0,1961-09-27,ZA000067741
    0,1961-09-28,ZA000067741
    0,1961-09-29,ZA000067741
    0,1961-09-30,ZA000067741
    0,1961-10-01,ZA000067741
    0,1961-10-02,ZA000067741
    0,1961-10-03,ZA000067741
    0,1961-10-04,ZA000067741
    0,1961-10-05,ZA000067741
    0,1961-10-06,ZA000067741
    0,1961-10-07,ZA000067741
    0,1961-10-08,ZA000067741
    0,1961-10-09,ZA000067741
   23,1961-10-10,ZA000067741
    0,1961-10-11,ZA000067741
    0,1961-10-12,ZA000067741
   76,1961-10-13,ZA000067741
    0,1961-10-14,ZA000067741
    0,1961-10-15,ZA000067741
    0,1961-10-16,ZA000067741
    0,1961-10-17,ZA000067741
    0,1961-10-18,ZA000067741
    0,1961-10-19,ZA000067741
    3,1961-10-20,ZA000067741
  267,1961-10-21,ZA000067741
    0,1961-10-22,ZA000067741
    0,1961-10-23,ZA000067741
    0,1961-10-24,ZA000067741
   28,1961-10-25,ZA000067741
   53,1961-10-26,ZA000067741
    3,1961-10-27,ZA000067741
    0,1961-10-28,ZA000067741
   13,1961-10-29,ZA000067741
    0,1961-10-30,ZA000067741
    0,1961-11-01,ZA000067741
    0,1961-11-02,ZA000067741
    0,1961-11-03,ZA000067741
    0,1961-11-04,ZA000067741
  107,1961-11-05,ZA000067741
    0,1961-11-06,ZA000067741
    0,1961-11-07,ZA000067741
    5,1961-11-08,ZA000067741
   58,1961-11-09,ZA000067741
   89,1961-11-10,ZA000067741
   13,1961-11-11,ZA000067741
    0,1961-11-12,ZA000067741
    0,1961-11-13,ZA000067741
    0,1961-11-14,ZA000067741
    0,1961-11-15,ZA000067741
    5,1961-11-16,ZA000067741
  132,1961-11-17,ZA000067741
    3,1961-11-18,ZA000067741
    8,1961-11-19,ZA000067741
    3,1961-11-20,ZA000067741
    8,1961-11-21,ZA000067741
   30,1961-11-22,ZA000067741
    0,1961-11-23,ZA000067741
    0,1961-11-24,ZA000067741
   79,1961-11-25,ZA000067741
    0,1961-11-26,ZA000067741
   20,1961-11-27,ZA000067741
    0,1961-11-28,ZA000067741
  119,1961-11-29,ZA000067741
    0,1961-11-30,ZA000067741
    0,1961-12-01,ZA000067741
    0,1961-12-02,ZA000067741
    0,1961-12-03,ZA000067741
    0,1961-12-04,ZA000067741
    0,1961-12-05,ZA000067741
   13,1961-12-06,ZA000067741
    5,1961-12-07,ZA000067741
   25,1961-12-08,ZA000067741
    0,1961-12-09,ZA000067741
   23,1961-12-10,ZA000067741
  152,1961-12-11,ZA000067741
   36,1961-12-12,ZA000067741
   10,1961-12-13,ZA000067741
    0,1961-12-14,ZA000067741
    0,1961-12-15,ZA000067741
    0,1961-12-16,ZA000067741
    0,1961-12-17,ZA000067741
    0,1961-12-18,ZA000067741
    0,1961-12-19,ZA000067741
    0,1961-12-20,ZA000067741
    0,1961-12-21,ZA000067741
    0,1961-12-22,ZA000067741
    0,1961-12-23,ZA000067741
   63,1961-12-24,ZA000067741
   48,1961-12-25,ZA000067741
   38,1961-12-26,ZA000067741
  107,1961-12-27,ZA000067741
    5,1961-12-28,ZA000067741
    5,1961-12-29,ZA000067741
    0,1961-12-30,ZA000067741
  328,1962-01-01,ZA000067741
   18,1962-01-02,ZA000067741
  318,1962-01-03,ZA000067741
   43,1962-01-04,ZA000067741
    0,1962-01-05,ZA000067741
   99,1962-01-06,ZA000067741
   63,1962-01-07,ZA000067741
  356,1962-01-08,ZA000067741
   41,1962-01-09,ZA000067741
  180,1962-01-10,ZA000067741
   23,1962-01-11,ZA000067741
  396,1962-01-12,ZA000067741
   10,1962-01-13,ZA000067741
  107,1962-01-14,ZA000067741
   58,1962-01-15,ZA000067741
  251,1962-01-16,ZA000067741
    0,1962-01-17,ZA000067741
  165,1962-01-18,ZA000067741
   86,1962-01-19,ZA000067741
    0,1962-01-20,ZA000067741
    0,1962-01-21,ZA000067741
   46,1962-01-22,ZA000067741
    0,1962-01-23,ZA000067741
    0,1962-01-24,ZA000067741
   43,1962-01-25,ZA000067741
   28,1962-01-26,ZA000067741
    0,1962-01-27,ZA000067741
    0,1962-01-28,ZA000067741
   18,1962-01-29,ZA000067741
   56,1962-01-30,ZA000067741
   25,1962-02-01,ZA000067741
    0,1962-02-02,ZA000067741
    0,1962-02-03,ZA000067741
    0,1962-02-04,ZA000067741
   13,1962-02-05,ZA000067741
    0,1962-02-06,ZA000067741
   15,1962-02-07,ZA000067741
   20,1962-02-08,ZA000067741
    0,1962-02-09,ZA000067741
    0,1962-02-10,ZA000067741
    0,1962-02-11,ZA000067741
    0,1962-02-12,ZA000067741
    0,1962-02-13,ZA000067741
    0,1962-02-16,ZA000067741
    0,1962-02-17,ZA000067741
    0,1962-02-18,ZA000067741
    0,1962-02-19,ZA000067741
    0,1962-02-20,ZA000067741
    0,1962-02-21,ZA000067741
    0,1962-02-22,ZA000067741
    0,1962-02-23,ZA000067741
    0,1962-02-24,ZA000067741
    0,1962-02-25,ZA000067741
    0,1962-02-26,ZA000067741
  145,1962-02-27,ZA000067741
   38,1962-02-28,ZA000067741
    0,1962-03-01,ZA000067741
   25,1962-03-02,ZA000067741
    0,1962-03-03,ZA000067741
    5,1962-03-04,ZA000067741
    0,1962-03-05,ZA000067741
    0,1962-03-06,ZA000067741
    0,1962-03-07,ZA000067741
    0,1962-03-08,ZA000067741
    0,1962-03-09,ZA000067741
    0,1962-03-10,ZA000067741
    0,1962-03-11,ZA000067741
    0,1962-03-12,ZA000067741
    0,1962-03-13,ZA000067741
    0,1962-03-14,ZA000067741
    0,1962-03-15,ZA000067741
    0,1962-03-16,ZA000067741
   58,1962-03-17,ZA000067741
    0,1962-03-18,ZA000067741
    0,1962-03-19,ZA000067741
    0,1962-03-20,ZA000067741
    0,1962-03-21,ZA000067741
    0,1962-03-22,ZA000067741
    0,1962-03-23,ZA000067741
    0,1962-03-24,ZA000067741
    3,1962-03-25,ZA000067741
    3,1962-03-26,ZA000067741
    0,1962-03-27,ZA000067741
   81,1962-03-28,ZA000067741
    0,1962-03-29,ZA000067741
    0,1962-03-30,ZA000067741
    0,1962-04-01,ZA000067741
    0,1962-04-02,ZA000067741
    0,1962-04-03,ZA000067741
    0,1962-04-04,ZA000067741
    0,1962-04-05,ZA000067741
    0,1962-04-06,ZA000067741
    0,1962-04-07,ZA000067741
    0,1962-04-08,ZA000067741
  124,1962-04-09,ZA000067741
   10,1962-04-10,ZA000067741
   13,1962-04-11,ZA000067741
    0,1962-04-12,ZA000067741
    0,1962-04-13,ZA000067741
    0,1962-04-14,ZA000067741
    0,1962-04-15,ZA000067741
    0,1962-04-16,ZA000067741
    0,1962-04-17,ZA000067741
    0,1962-04-18,ZA000067741
    0,1962-04-19,ZA000067741
    0,1962-04-20,ZA000067741
    0,1962-04-21,ZA000067741
    0,1962-04-22,ZA000067741
    0,1962-04-23,ZA000067741
    0,1962-04-24,ZA000067741
    0,1962-04-25,ZA000067741
    0,1962-04-26,ZA000067741
    0,1962-04-27,ZA000067741
    0,1962-04-28,ZA000067741
    0,1962-04-29,ZA000067741
    0,1962-04-30,ZA000067741
    0,1962-05-01,ZA000067741
    0,1962-05-02,ZA000067741
    0,1962-05-03,ZA000067741
    0,1962-05-04,ZA000067741
    0,1962-05-05,ZA000067741
    0,1962-05-06,ZA000067741
    0,1962-05-07,ZA000067741
    0,1962-05-08,ZA000067741
    0,1962-05-09,ZA000067741
    0,1962-05-10,ZA000067741
    0,1962-05-11,ZA000067741
    0,1962-05-12,ZA000067741
    0,1962-05-13,ZA000067741
    0,1962-05-14,ZA000067741
    0,1962-05-15,ZA000067741
    0,1962-05-16,ZA000067741
    0,1962-05-17,ZA000067741
    0,1962-05-18,ZA000067741
    0,1962-05-19,ZA000067741
    0,1962-05-20,ZA000067741
    0,1962-05-21,ZA000067741
    0,1962-05-22,ZA000067741
    0,1962-05-23,ZA000067741
    0,1962-05-24,ZA000067741
    0,1962-05-25,ZA000067741
    0,1962-05-26,ZA000067741
    0,1962-05-27,ZA000067741
    0,1962-05-28,ZA000067741
    0,1962-05-29,ZA000067741
    0,1962-05-30,ZA000067741
    0,1962-06-01,ZA000067741
    0,1962-06-02,ZA000067741
    0,1962-06-03,ZA000067741
    0,1962-06-04,ZA000067741
    0,1962-06-05,ZA000067741
    0,1962-06-06,ZA000067741
    0,1962-06-07,ZA000067741
    0,1962-06-08,ZA000067741
    0,1962-06-09,ZA000067741
    0,1962-06-10,ZA000067741
    0,1962-06-11,ZA000067741
    0,1962-06-12,ZA000067741
    0,1962-06-13,ZA000067741
    0,1962-06-14,ZA000067741
    0,1962-06-15,ZA000067741
    0,1962-06-16,ZA000067741
    0,1962-06-17,ZA000067741
    0,1962-06-18,ZA000067741
    0,1962-06-19,ZA000067741
    0,1962-06-20,ZA000067741
    0,1962-06-21,ZA000067741
    0,1962-06-22,ZA000067741
    0,1962-06-23,ZA000067741
    0,1962-06-24,ZA000067741
    0,1962-06-25,ZA000067741
    0,1962-06-26,ZA000067741
    0,1962-06-27,ZA000067741
    0,1962-06-28,ZA000067741
    0,1962-06-29,ZA000067741
    0,1962-06-30,ZA000067741
    0,1962-07-01,ZA000067741
    0,1962-07-02,ZA000067741
    0,1962-07-03,ZA000067741
    0,1962-07-04,ZA000067741
    0,1962-07-05,ZA000067741
    0,1962-07-06,ZA000067741
    0,1962-07-07,ZA000067741
    0,1962-07-08,ZA000067741
    0,1962-07-09,ZA000067741
    0,1962-07-10,ZA000067741
    0,1962-07-11,ZA000067741
    0,1962-07-12,ZA000067741
    0,1962-07-13,ZA000067741
    0,1962-07-14,ZA000067741
    0,1962-07-15,ZA000067741
    0,1962-07-16,ZA000067741
    0,1962-07-17,ZA000067741
    0,1962-07-18,ZA000067741
    0,1962-07-19,ZA000067741
    0,1962-07-20,ZA000067741
    0,1962-07-21,ZA000067741
    0,1962-07-22,ZA000067741
    0,1962-07-23,ZA000067741
    0,1962-07-24,ZA000067741
    0,1962-07-25,ZA000067741
    0,1962-07-26,ZA000067741
    0,1962-07-27,ZA000067741
    0,1962-07-28,ZA000067741
    0,1962-07-29,ZA000067741
    0,1962-07-30,ZA000067741
    0,1962-08-01,ZA000067741
    0,1962-08-02,ZA000067741
    0,1962-08-03,ZA000067741
    0,1962-08-04,ZA000067741
    0,1962-08-05,ZA000067741
    0,1962-08-06,ZA000067741
    0,1962-08-07,ZA000067741
    0,1962-08-08,ZA000067741
    0,1962-08-09,ZA000067741
    0,1962-08-10,ZA000067741
    0,1962-08-11,ZA000067741
    0,1962-08-12,ZA000067741
    0,1962-08-13,ZA000067741
    0,1962-08-14,ZA000067741
    0,1962-08-15,ZA000067741
    0,1962-08-16,ZA000067741
    0,1962-08-17,ZA000067741
    0,1962-08-18,ZA000067741
    0,1962-08-19,ZA000067741
    0,1962-08-20,ZA000067741
    0,1962-08-21,ZA000067741
    0,1962-08-22,ZA000067741
    0,1962-08-23,ZA000067741
    0,1962-08-24,ZA000067741
    0,1962-08-25,ZA000067741
    0,1962-08-26,ZA000067741
    0,1962-08-27,ZA000067741
    0,1962-08-28,ZA000067741
    0,1962-08-29,ZA000067741
    0,1962-08-30,ZA000067741
    0,1962-09-01,ZA000067741
    0,1962-09-02,ZA000067741
    0,1962-09-03,ZA000067741
    0,1962-09-04,ZA000067741
    0,1962-09-05,ZA000067741
    0,1962-09-06,ZA000067741
    0,1962-09-07,ZA000067741
    0,1962-09-08,ZA000067741
    0,1962-09-09,ZA000067741
    0,1962-09-10,ZA000067741
    0,1962-09-11,ZA000067741
    0,1962-09-12,ZA000067741
    0,1962-09-13,ZA000067741
    0,1962-09-14,ZA000067741
    0,1962-09-15,ZA000067741
    0,1962-09-16,ZA000067741
    0,1962-09-17,ZA000067741
    0,1962-09-18,ZA000067741
    0,1962-09-19,ZA000067741
    0,1962-09-20,ZA000067741
    0,1962-09-21,ZA000067741
    0,1962-09-22,ZA000067741
    0,1962-09-23,ZA000067741
   10,1962-09-24,ZA000067741
    0,1962-09-25,ZA000067741
    0,1962-09-26,ZA000067741
    0,1962-09-27,ZA000067741
    0,1962-09-28,ZA000067741
    0,1962-09-29,ZA000067741
    0,1962-09-30,ZA000067741
    0,1962-10-01,ZA000067741
    0,1962-10-02,ZA000067741
    0,1962-10-03,ZA000067741
    0,1962-10-04,ZA000067741
    0,1962-10-05,ZA000067741
    0,1962-10-06,ZA000067741
    0,1962-10-07,ZA000067741
    0,1962-10-08,ZA000067741
    0,1962-10-09,ZA000067741
    0,1962-10-10,ZA000067741
    0,1962-10-11,ZA000067741
    0,1962-10-12,ZA000067741
    0,1962-10-13,ZA000067741
    0,1962-10-14,ZA000067741
    0,1962-10-15,ZA000067741
    0,1962-10-16,ZA000067741
    0,1962-10-17,ZA000067741
    0,1962-10-18,ZA000067741
    0,1962-10-19,ZA000067741
    0,1962-10-20,ZA000067741
    8,1962-10-21,ZA000067741
    3,1962-10-22,ZA000067741
    0,1962-10-23,ZA000067741
    0,1962-10-24,ZA000067741
    0,1962-10-25,ZA000067741
   10,1962-10-26,ZA000067741
   28,1962-10-27,ZA000067741
    8,1962-10-28,ZA000067741
   74,1962-10-29,ZA000067741
    8,1962-10-30,ZA000067741
   10,1962-11-01,ZA000067741
  178,1962-11-02,ZA000067741
   43,1962-11-03,ZA000067741
  175,1962-11-04,ZA000067741
   23,1962-11-05,ZA000067741
   20,1962-11-06,ZA000067741
   79,1962-11-07,ZA000067741
    0,1962-11-08,ZA000067741
    0,1962-11-09,ZA000067741
   15,1962-11-10,ZA000067741
    0,1962-11-11,ZA000067741
    0,1962-11-12,ZA000067741
    0,1962-11-13,ZA000067741
    0,1962-11-14,ZA000067741
    0,1962-11-15,ZA000067741
    0,1962-11-16,ZA000067741
    0,1962-11-17,ZA000067741
    0,1962-11-18,ZA000067741
   10,1962-11-19,ZA000067741
  122,1962-11-20,ZA000067741
    0,1962-11-21,ZA000067741
    0,1962-11-22,ZA000067741
    0,1962-11-23,ZA000067741
    0,1962-11-24,ZA000067741
    0,1962-11-25,ZA000067741
   10,1962-11-26,ZA000067741
  452,1962-11-27,ZA000067741
   38,1962-11-28,ZA000067741
    5,1962-11-29,ZA000067741
    3,1962-11-30,ZA000067741
  170,1962-12-01,ZA000067741
  218,1962-12-02,ZA000067741
   23,1962-12-03,ZA000067741
   30,1962-12-04,ZA000067741
    0,1962-12-05,ZA000067741
    0,1962-12-06,ZA000067741
    0,1962-12-07,ZA000067741
  112,1962-12-08,ZA000067741
  287,1962-12-09,ZA000067741
   25,1962-12-10,ZA000067741
  119,1962-12-11,ZA000067741
   89,1962-12-12,ZA000067741
  251,1962-12-13,ZA000067741
  132,1962-12-14,ZA000067741
  361,1962-12-15,ZA000067741
   96,1962-12-16,ZA000067741
   18,1962-12-17,ZA000067741
  137,1962-12-18,ZA000067741
  218,1962-12-19,ZA000067741
    5,1962-12-20,ZA000067741
   61,1962-12-21,ZA000067741
  119,1962-12-22,ZA000067741
   36,1962-12-23,ZA000067741
   96,1962-12-24,ZA000067741
   25,1962-12-25,ZA000067741
    3,1962-12-26,ZA000067741
    0,1962-12-27,ZA000067741
    0,1962-12-28,ZA000067741
    8,1962-12-29,ZA000067741
    0,1962-12-30,ZA000067741
    0,1963-01-01,ZA000067741
    0,1963-01-02,ZA000067741
    0,1963-01-03,ZA000067741
    0,1963-01-04,ZA000067741
    0,1963-01-05,ZA000067741
    0,1963-01-06,ZA000067741
    0,1963-01-07,ZA000067741
  168,1963-01-08,ZA000067741
   20,1963-01-09,ZA000067741
  135,1963-01-10,ZA000067741
  145,1963-01-11,ZA000067741
    8,1963-01-12,ZA000067741
    0,1963-01-13,ZA000067741
   15,1963-01-14,ZA000067741
    8,1963-01-15,ZA000067741
    0,1963-01-16,ZA000067741
    0,1963-01-17,ZA000067741
   58,1963-01-18,ZA000067741
    0,1963-01-19,ZA000067741
    0,1963-01-20,ZA000067741
    0,1963-01-21,ZA000067741
    0,1963-01-22,ZA000067741
    0,1963-01-23,ZA000067741
    0,1963-01-24,ZA000067741
    0,1963-01-25,ZA000067741
    0,1963-01-26,ZA000067741
   63,1963-01-27,ZA000067741
  307,1963-01-28,ZA000067741
  216,1963-01-29,ZA000067741
  109,1963-01-30,ZA000067741
   63,1963-02-01,ZA000067741
   23,1963-02-02,ZA000067741
   10,1963-02-03,ZA000067741
   20,1963-02-04,ZA000067741
  318,1963-02-05,ZA000067741
   28,1963-02-06,ZA000067741
   81,1963-02-07,ZA000067741
  129,1963-02-08,ZA000067741
  361,1963-02-09,ZA000067741
  259,1963-02-10,ZA000067741
  251,1963-02-11,ZA000067741
    0,1963-02-12,ZA000067741
   51,1963-02-13,ZA000067741
    0,1963-02-16,ZA000067741
    0,1963-02-17,ZA000067741
    0,1963-02-18,ZA000067741
    0,1963-02-19,ZA000067741
    0,1963-02-20,ZA000067741
   41,1963-02-21,ZA000067741
    0,1963-02-22,ZA000067741
  129,1963-02-23,ZA000067741
  155,1963-02-24,ZA000067741
   20,1963-02-25,ZA000067741
    0,1963-02-26,ZA000067741
    8,1963-02-27,ZA000067741
   13,1963-02-28,ZA000067741
    0,1963-03-01,ZA000067741
    0,1963-03-02,ZA000067741
    3,1963-03-03,ZA000067741
    0,1963-03-04,ZA000067741
    0,1963-03-05,ZA000067741
    0,1963-03-06,ZA000067741
    0,1963-03-07,ZA000067741
    0,1963-03-08,ZA000067741
    0,1963-03-09,ZA000067741
    0,1963-03-10,ZA000067741
    0,1963-03-11,ZA000067741
    0,1963-03-12,ZA000067741
    0,1963-03-13,ZA000067741
    0,1963-03-14,ZA000067741
    0,1963-03-15,ZA000067741
    0,1963-03-16,ZA000067741
    0,1963-03-17,ZA000067741
    0,1963-03-18,ZA000067741
    0,1963-03-19,ZA000067741
    0,1963-03-20,ZA000067741
    0,1963-03-21,ZA000067741
    0,1963-03-22,ZA000067741
    0,1963-03-23,ZA000067741
    0,1963-03-24,ZA000067741
    0,1963-03-25,ZA000067741
    0,1963-03-26,ZA000067741
    0,1963-03-27,ZA000067741
    0,1963-03-28,ZA000067741
    0,1963-03-29,ZA000067741
    0,1963-03-30,ZA000067741
    0,1963-04-01,ZA000067741
    0,1963-04-02,ZA000067741
    0,1963-04-03,ZA000067741
    0,1963-04-04,ZA000067741
    0,1963-04-05,ZA000067741
    0,1963-04-06,ZA000067741
    0,1963-04-07,ZA000067741
    0,1963-04-08,ZA000067741
    0,1963-04-09,ZA000067741
    0,1963-04-10,ZA000067741
    0,1963-04-11,ZA000067741
    0,1963-04-12,ZA000067741
    0,1963-04-13,ZA000067741
    0,1963-04-14,ZA000067741
    0,1963-04-15,ZA000067741
    0,1963-04-16,ZA000067741
    0,1963-04-17,ZA000067741
    0,1963-04-18,ZA000067741
    0,1963-04-19,ZA000067741
    0,1963-04-20,ZA000067741
    0,1963-04-21,ZA000067741
